,노선 ID,노선명,출발 시간
769,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",11.58333333
770,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",11.75
771,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",11.91666667
772,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",12.08333333
773,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",12.25
774,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",12.41666667
775,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",12.58333333
776,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",12.75
777,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",12.91666667
778,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",13.08333333
779,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",13.25
780,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",13.41666667
781,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",13.58333333
782,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",13.75
783,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",13.91666667
784,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",14.08333333
785,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",14.25
786,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",14.41666667
787,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",14.58333333
788,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",14.75
789,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",14.91666667
790,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",15.08333333
791,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",15.25
792,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",15.41666667
793,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",15.58333333
794,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",15.75
795,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",15.91666667
796,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",16.08333333
797,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",16.25
798,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",16.41666667
799,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",16.58333333
800,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",16.75
801,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",16.91666667
802,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",17.08333333
803,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",17.25
804,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",17.41666667
805,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",17.58333333
806,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",17.75
807,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",17.91666667
808,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",18.08333333
809,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",18.25
810,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",18.41666667
811,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",18.58333333
812,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",18.75
813,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",18.91666667
814,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",19.08333333
815,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",19.25
816,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",19.41666667
817,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",19.58333333
818,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",19.75
819,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",19.91666667
820,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",20.08333333
821,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",20.25
822,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",20.41666667
823,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",20.58333333
824,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",20.75
825,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",20.91666667
826,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",21.08333333
827,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",21.25
828,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",21.41666667
829,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",21.58333333
830,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",21.75
831,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",21.91666667
832,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",22.08333333
833,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",22.25
834,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",22.41666667
835,293000277,"202번 (정부세종청사남측~정부세종청사남측, 2)",22.58333333
836,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",6
837,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",6.25
838,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",6.5
839,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",6.75
840,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",7
841,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",7.25
842,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",7.5
843,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",7.666666667
844,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",7.833333333
845,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",8
846,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",8.166666667
847,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",8.333333333
848,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",8.5
849,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",8.666666667
850,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",8.833333333
851,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",9
852,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",9.25
853,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",9.5
854,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",9.75
855,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",10
856,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",10.25
857,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",10.5
858,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",10.75
859,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",11
860,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",11.25
861,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",11.5
862,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",11.75
863,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",12
864,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",12.25
865,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",12.5
866,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",12.75
867,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",13
868,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",13.25
869,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",13.5
870,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",13.75
871,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",14
872,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",14.25
873,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",14.5
874,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",14.75
875,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",15
876,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",15.25
877,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",15.5
878,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",15.75
879,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",16
880,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",16.25
881,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",16.5
882,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",16.75
883,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",17
884,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",17.25
885,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",17.5
886,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",17.75
887,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",18
888,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",18.25
889,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",18.5
890,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",18.75
891,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",19
892,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",19.25
893,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",19.5
894,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",19.75
895,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",20
896,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",20.25
897,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",20.5
898,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",20.75
899,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",21
900,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",21.25
901,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",21.5
902,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",21.75
903,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",22
904,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",22.25
905,293000268,"203번 (세종예술고등학교~세종예술고등학교, 1)",22.5
906,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",6
907,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",6.25
908,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",6.5
909,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",6.75
910,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",7
911,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",7.25
912,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",7.5
913,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",7.666666667
914,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",7.833333333
915,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",8
916,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",8.166666667
917,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",8.333333333
918,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",8.5
919,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",8.666666667
920,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",8.833333333
921,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",9
922,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",9.25
923,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",9.5
924,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",9.75
925,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",10
926,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",10.25
927,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",10.5
928,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",10.75
929,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",11
930,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",11.25
931,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",11.5
932,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",11.75
933,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",12
934,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",12.25
935,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",12.5
936,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",12.75
937,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",13
938,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",13.25
939,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",13.5
940,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",13.75
941,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",14
942,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",14.25
943,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",14.5
944,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",14.75
945,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",15
946,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",15.25
947,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",15.5
948,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",15.75
949,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",16
950,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",16.25
951,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",16.5
952,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",16.75
953,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",17
954,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",17.25
955,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",17.5
956,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",17.75
957,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",18
958,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",18.25
959,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",18.5
960,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",18.75
961,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",19
962,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",19.25
963,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",19.5
964,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",19.75
965,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",20
966,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",20.25
967,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",20.5
968,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",20.75
969,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",21
970,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",21.25
971,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",21.5
972,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",21.75
973,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",22
974,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",22.25
975,293000269,"203번 (세종예술고등학교~세종예술고등학교, 2)",22.5
976,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",6.083333333
977,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",6.25
978,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",6.416666667
979,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",6.583333333
980,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",6.75
981,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",6.916666667
982,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",7.083333333
983,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",7.25
984,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",7.416666667
985,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",7.583333333
986,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",7.75
987,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",7.916666667
988,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",8.083333333
989,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",8.25
990,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",8.416666667
991,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",8.583333333
992,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",8.75
993,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",8.916666667
994,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",9.083333333
995,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",9.25
996,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",9.416666667
997,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",9.583333333
998,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",9.75
999,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",9.916666667
1000,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",10.08333333
1001,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",10.25
1002,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",10.41666667
1003,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",10.58333333
1004,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",10.75
1005,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",10.91666667
1006,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",11.08333333
1007,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",11.25
1008,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",11.41666667
1009,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",11.58333333
1010,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",11.75
1011,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",11.91666667
1012,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",12.08333333
1013,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",12.25
1014,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",12.41666667
1015,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",12.58333333
1016,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",12.75
1017,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",12.91666667
1018,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",13.08333333
1019,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",13.25
1020,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",13.41666667
1021,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",13.58333333
1022,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",13.75
1023,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",13.91666667
1024,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",14.08333333
1025,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",14.25
1026,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",14.41666667
1027,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",14.58333333
1028,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",14.75
1029,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",14.91666667
1030,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",15.08333333
1031,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",15.25
1032,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",15.41666667
1033,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",15.58333333
1034,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",15.75
1035,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",15.91666667
1036,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",16.08333333
1037,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",16.25
1038,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",16.41666667
1039,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",16.58333333
1040,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",16.75
1041,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",16.91666667
1042,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",17.08333333
1043,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",17.25
1044,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",17.41666667
1045,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",17.58333333
1046,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",17.75
1047,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",17.91666667
1048,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",18.08333333
1049,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",18.25
1050,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",18.41666667
1051,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",18.58333333
1052,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",18.75
1053,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",18.91666667
1054,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",19.08333333
1055,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",19.25
1056,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",19.41666667
1057,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",19.58333333
1058,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",19.75
1059,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",19.91666667
1060,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",20.08333333
1061,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",20.25
1062,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",20.41666667
1063,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",20.58333333
1064,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",20.75
1065,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",20.91666667
1066,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",21.08333333
1067,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",21.25
1068,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",21.41666667
1069,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",21.58333333
1070,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",21.75
1071,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",21.91666667
1072,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",22.08333333
1073,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",22.25
1074,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",22.41666667
1075,293000231,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 1)",22.58333333
1076,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",6
1077,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",6.166666667
1078,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",6.333333333
1079,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",6.5
1080,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",6.666666667
1081,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",6.833333333
1082,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",7
1083,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",7.166666667
1084,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",7.333333333
1085,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",7.5
1086,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",7.666666667
1087,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",7.833333333
1088,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",8
1089,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",8.166666667
1090,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",8.333333333
1091,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",8.5
1092,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",8.666666667
1093,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",8.833333333
1094,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",9
1095,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",9.166666667
1096,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",9.333333333
1097,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",9.5
1098,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",9.666666667
1099,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",9.833333333
1100,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",10
1101,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",10.16666667
1102,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",10.33333333
1103,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",10.5
1104,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",10.66666667
1105,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",10.83333333
1106,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",11
1107,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",11.16666667
1108,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",11.33333333
1109,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",11.5
1110,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",11.66666667
1111,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",11.83333333
1112,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",12
1113,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",12.16666667
1114,293000232,"204번 (충남대학교병원세종의원~충남대학교병원세종의원, 2)",12.33333333
