,노선ID,노선명,정류장ID,정류장명,정류장 순서,X좌표,Y좌표
2093,293000029,550번 (산성동종점~조치원역),286066001,관골,9,127.13320,36.47326
2094,293000029,550번 (산성동종점~조치원역),286066011,주공1차아파트,10,127.13673,36.47379
2095,293000029,550번 (산성동종점~조치원역),286055009,신관초사거리,11,127.13832,36.47413
2096,293000029,550번 (산성동종점~조치원역),286055013,주공2차아파트,12,127.14048,36.47644
2097,293000029,550번 (산성동종점~조치원역),286055011,우남퍼스트빌,13,127.14039,36.47858
2098,293000029,550번 (산성동종점~조치원역),286055003,공주교도소,14,127.14324,36.47923
2099,293000029,550번 (산성동종점~조치원역),286055014,공무원교육원 입구,15,127.14634,36.48072
2100,293000029,550번 (산성동종점~조치원역),286055007,금흥동,16,127.14904,36.48035
2101,293000029,550번 (산성동종점~조치원역),286055004,공주정보고,17,127.15528,36.48206
2102,293000029,550번 (산성동종점~조치원역),286065012,장기산업단지,18,127.15892,36.48206
2103,293000029,550번 (산성동종점~조치원역),286065008,송선2통,19,127.16205,36.48359
2104,293000029,550번 (산성동종점~조치원역),286065004,송선1통,20,127.16868,36.48474
2105,293000029,550번 (산성동종점~조치원역),286065006,송선수영장,21,127.17248,36.48453
2106,293000029,550번 (산성동종점~조치원역),286065003,공주정명학교,22,127.17863,36.48618
2107,293000029,550번 (산성동종점~조치원역),286056001,동현리,23,127.18810,36.48750
2108,293000029,550번 (산성동종점~조치원역),293017007,은용리,24,127.19574,36.48912
2109,293000029,550번 (산성동종점~조치원역),293017015,하봉교차로,25,127.19782,36.48959
2110,293000029,550번 (산성동종점~조치원역),293017020,장기중학교,26,127.20235,36.49398
2111,293000029,550번 (산성동종점~조치원역),293017023,장군면사무소,27,127.20511,36.49684
2112,293000029,550번 (산성동종점~조치원역),293064174,장군면복지회관,28,127.20820,36.49905
2113,293000029,550번 (산성동종점~조치원역),293017039,대교리,29,127.21053,36.50069
2114,293000029,550번 (산성동종점~조치원역),293017054,봉안리(부일가든),30,127.21592,36.50016
2115,293000029,550번 (산성동종점~조치원역),293017064,봉안리,31,127.22131,36.49905
2116,293000029,550번 (산성동종점~조치원역),293011001,봉안리(다름고개),32,127.22910,36.49902
2117,293000029,550번 (산성동종점~조치원역),293064178,다정동,33,127.23457,36.49981
2118,293000029,550번 (산성동종점~조치원역),293064145,다빛초등학교(가온마을3단지),34,127.24255,36.49952
2119,293000029,550번 (산성동종점~조치원역),293063001,가재마을5단지,35,127.24736,36.49915
2120,293000029,550번 (산성동종점~조치원역),293062002,어진중학교(가재마을9단지),36,127.25504,36.49866
2121,293000029,550번 (산성동종점~조치원역),293062008,정부세종청사남측,37,127.26010,36.50160
2122,293000029,550번 (산성동종점~조치원역),293062012,정부세종청사북측,38,127.26169,36.50489
2123,293000029,550번 (산성동종점~조치원역),293056005,인사혁신처,39,127.26151,36.50917
2124,293000029,550번 (산성동종점~조치원역),293064110,"도램마을8,10단지",40,127.26000,36.51192
2125,293000029,550번 (산성동종점~조치원역),293056004,도담동(도램마을),41,127.25939,36.51402
2126,293000029,550번 (산성동종점~조치원역),293014015,해밀리,42,127.26397,36.52854
2127,293000029,550번 (산성동종점~조치원역),293014027,한별리,43,127.27666,36.53384
2128,293000029,550번 (산성동종점~조치원역),293014028,연기리,44,127.27681,36.54431
2129,293000029,550번 (산성동종점~조치원역),293014038,보통2리,45,127.27849,36.54869
2130,293000029,550번 (산성동종점~조치원역),293014036,방공학교,46,127.27817,36.55202
2131,293000029,550번 (산성동종점~조치원역),293014033,실광주유소,47,127.27737,36.55469
2132,293000029,550번 (산성동종점~조치원역),293016102,대원아파트,48,127.27835,36.55839
2133,293000029,550번 (산성동종점~조치원역),293016109,대원아파트후문,49,127.28087,36.56068
2134,293000029,550번 (산성동종점~조치원역),293016113,봉암리,50,127.28345,36.56387
2135,293000029,550번 (산성동종점~조치원역),293016117,세종교통,51,127.28491,36.56604
2136,293000029,550번 (산성동종점~조치원역),293016123,세종장례식장입구,52,127.28778,36.57000
2137,293000029,550번 (산성동종점~조치원역),293016125,월하리(항공학교),53,127.29212,36.57633
2138,293000029,550번 (산성동종점~조치원역),293016127,월하리,54,127.29276,36.57842
2139,293000029,550번 (산성동종점~조치원역),293001065,번암삼거리,55,127.29409,36.58365
2140,293000029,550번 (산성동종점~조치원역),293001079,번암아파트,56,127.29591,36.58555
2141,293000029,550번 (산성동종점~조치원역),293001092,죽림리,57,127.29897,36.59127
2142,293000029,550번 (산성동종점~조치원역),293001093,효성세종병원,58,127.29895,36.59705
2143,293000029,550번 (산성동종점~조치원역),293001090,조치원전통시장,59,127.29861,36.59898
2144,293000029,550번 (산성동종점~조치원역),293064017,조치원역,60,127.29708,36.60133
2145,293000102,550번 (조치원역~산성동종점),293001084,조치원역,1,127.29713,36.60099
2146,293000102,550번 (조치원역~산성동종점),293001088,조치원전통시장,2,127.29819,36.59994
2147,293000102,550번 (조치원역~산성동종점),293064035,효성세종병원,3,127.29871,36.59725
2148,293000102,550번 (조치원역~산성동종점),293001091,죽림리,4,127.29892,36.59078
2149,293000102,550번 (조치원역~산성동종점),293001089,번암리,5,127.29841,36.58840
2150,293000102,550번 (조치원역~산성동종점),293001078,번암아파트,6,127.29582,36.58577
2151,293000102,550번 (조치원역~산성동종점),293001066,번암삼거리,7,127.29416,36.58401
2152,293000102,550번 (조치원역~산성동종점),293016126,월하리,8,127.29256,36.57825
2153,293000102,550번 (조치원역~산성동종점),293016124,월하리(항공학교),9,127.29147,36.57537
2154,293000102,550번 (조치원역~산성동종점),293016121,세종장례식장입구,10,127.28757,36.57005
2155,293000102,550번 (조치원역~산성동종점),293016116,세종교통,11,127.28472,36.56604
2156,293000102,550번 (조치원역~산성동종점),293016112,봉암리,12,127.28305,36.56358
2157,293000102,550번 (조치원역~산성동종점),293016110,대원아파트후문,13,127.28143,36.56134
2158,293000102,550번 (조치원역~산성동종점),293016101,대원아파트,14,127.27817,36.55833
2159,293000102,550번 (조치원역~산성동종점),293014032,실광주유소,15,127.27738,36.55361
2160,293000102,550번 (조치원역~산성동종점),293064170,방공학교,16,127.27801,36.55184
2161,293000102,550번 (조치원역~산성동종점),293014037,보통2리,17,127.27837,36.54867
2162,293000102,550번 (조치원역~산성동종점),293014030,연기리,18,127.27714,36.54482
2163,293000102,550번 (조치원역~산성동종점),293014022,연기면사무소,19,127.27434,36.54150
2164,293000102,550번 (조치원역~산성동종점),293014024,한별리,20,127.27522,36.53401
2165,293000102,550번 (조치원역~산성동종점),293014016,해밀리,21,127.26467,36.52967
2166,293000102,550번 (조치원역~산성동종점),293056001,도담동(도램마을),22,127.25879,36.51497
2167,293000102,550번 (조치원역~산성동종점),293064109,"도램마을8,10단지",23,127.25944,36.51211
2168,293000102,550번 (조치원역~산성동종점),293062015,인사혁신처,24,127.26154,36.50795
2169,293000102,550번 (조치원역~산성동종점),293062013,정부세종청사북측,25,127.26138,36.50515
2170,293000102,550번 (조치원역~산성동종점),293062005,정부세종청사남측,26,127.25934,36.50083
2171,293000102,550번 (조치원역~산성동종점),293062003,어진중학교(가재마을9단지),27,127.25491,36.49893
2172,293000102,550번 (조치원역~산성동종점),293063002,가재마을5단지,28,127.24661,36.49945
2173,293000102,550번 (조치원역~산성동종점),293064144,다빛초등학교(가재마을1단지),29,127.24241,36.49973
2174,293000102,550번 (조치원역~산성동종점),293064143,다정동,30,127.23456,36.49998
2175,293000102,550번 (조치원역~산성동종점),293064012,봉안리(다름고개),31,127.22908,36.49924
2176,293000102,550번 (조치원역~산성동종점),293017059,봉안리,32,127.22398,36.49892
2177,293000102,550번 (조치원역~산성동종점),293017049,봉안리(부일가든),33,127.21556,36.50061
2178,293000102,550번 (조치원역~산성동종점),293017043,대교리,34,127.21121,36.50109
2179,293000102,550번 (조치원역~산성동종점),293064173,장군면복지회관,35,127.20807,36.49916
2180,293000102,550번 (조치원역~산성동종점),293017024,장군면사무소,36,127.20531,36.49714
2181,293000102,550번 (조치원역~산성동종점),293017018,장기중학교,37,127.20217,36.49386
2182,293000102,550번 (조치원역~산성동종점),293017012,하봉교차로,38,127.19770,36.48961
2183,293000102,550번 (조치원역~산성동종점),293016062,은용리,39,127.19566,36.48920
2184,293000102,550번 (조치원역~산성동종점),286056002,동현리,40,127.18809,36.48763
2185,293000102,550번 (조치원역~산성동종점),286065002,공주정명학교,41,127.17861,36.48631
2186,293000102,550번 (조치원역~산성동종점),286065010,송선수영장,42,127.17238,36.48465
2187,293000102,550번 (조치원역~산성동종점),286065005,송선1통,43,127.17051,36.48622
2188,293000102,550번 (조치원역~산성동종점),286065001,송선2통,44,127.16198,36.48370
2189,293000102,550번 (조치원역~산성동종점),286065011,장기산업단지,45,127.15904,36.48230
2190,293000102,550번 (조치원역~산성동종점),286055005,공주정보고,46,127.15544,36.48219
2191,293000102,550번 (조치원역~산성동종점),286055006,금흥동,47,127.14888,36.48046
2192,293000102,550번 (조치원역~산성동종점),286055001,공무원교육원 입구,48,127.14669,36.48084
2193,293000102,550번 (조치원역~산성동종점),286055002,법원/공주교도소,49,127.14288,36.47906
2194,293000102,550번 (조치원역~산성동종점),286055010,우남퍼스트빌,50,127.14005,36.47858
2195,293000102,550번 (조치원역~산성동종점),286055012,주공2차아파트,51,127.14018,36.47630
2196,293000102,550번 (조치원역~산성동종점),286055008,신관중앙로,52,127.13956,36.47445
2197,293000102,550번 (조치원역~산성동종점),286066012,주공1차아파트,53,127.13677,36.47416
2198,293000102,550번 (조치원역~산성동종점),286066002,관골,54,127.13306,36.47337
2199,293000102,550번 (조치원역~산성동종점),286066006,신관사거리,55,127.13133,36.47071
2200,293000102,550번 (조치원역~산성동종점),286066009,종합버스터미널,56,127.13458,36.46794
2201,293000102,550번 (조치원역~산성동종점),286066003,시목동,57,127.13912,36.46382
2202,293000102,550번 (조치원역~산성동종점),286070004,옥룡동 주민센터,58,127.13634,36.45736
2203,293000102,550번 (조치원역~산성동종점),286070002,옥룡동 교차로,59,127.13280,36.45614
2204,293000102,550번 (조치원역~산성동종점),286070005,옥룡동 회전교차로,60,127.12985,36.45604
2205,293000102,550번 (조치원역~산성동종점),270014003,중동사거리,61,127.12621,36.45648
2206,293000102,550번 (조치원역~산성동종점),270014001,산성시장,62,127.12498,36.45830
2207,293000102,550번 (조치원역~산성동종점),286053001,산성동종점,63,127.12389,36.46027
2208,293000030,551번 (조치원역~산성시장),293001084,조치원역,1,127.29713,36.60099
2209,293000030,551번 (조치원역~산성시장),293001087,세종우체국,2,127.29789,36.60296
2210,293000030,551번 (조치원역~산성시장),293001086,조치원여중,3,127.29741,36.60578
2211,293000030,551번 (조치원역~산성시장),293001082,세종고등학교,4,127.29680,36.61017
2212,293000030,551번 (조치원역~산성시장),293001067,새주막거리,5,127.29455,36.61256
2213,293000030,551번 (조치원역~산성시장),293001055,고려대학교,6,127.29309,36.61084
2214,293000030,551번 (조치원역~산성시장),293064084,세종세무서,7,127.29399,36.60593
2215,293000030,551번 (조치원역~산성시장),293001070,욱일아파트,8,127.29466,36.60242
2216,293000030,551번 (조치원역~산성시장),293001076,죽림리,9,127.29570,36.59645
2217,293000030,551번 (조치원역~산성시장),293001091,죽림리,10,127.29892,36.59078
2218,293000030,551번 (조치원역~산성시장),293001089,번암리,11,127.29841,36.58840
2219,293000030,551번 (조치원역~산성시장),293001078,번암아파트,12,127.29582,36.58577
2220,293000030,551번 (조치원역~산성시장),293001066,번암삼거리,13,127.29416,36.58401
2221,293000030,551번 (조치원역~산성시장),293016126,월하리,14,127.29256,36.57825
2222,293000030,551번 (조치원역~산성시장),293016124,월하리(항공학교),15,127.29147,36.57537
2223,293000030,551번 (조치원역~산성시장),293016121,세종장례식장입구,16,127.28757,36.57005
2224,293000030,551번 (조치원역~산성시장),293016116,세종교통,17,127.28472,36.56604
2225,293000030,551번 (조치원역~산성시장),293016112,봉암리,18,127.28305,36.56358
2226,293000030,551번 (조치원역~산성시장),293016110,대원아파트후문,19,127.28143,36.56134
2227,293000030,551번 (조치원역~산성시장),293016101,대원아파트,20,127.27817,36.55833
2228,293000030,551번 (조치원역~산성시장),293014032,실광주유소,21,127.27738,36.55361
2229,293000030,551번 (조치원역~산성시장),293064170,방공학교,22,127.27801,36.55184
2230,293000030,551번 (조치원역~산성시장),293014037,보통2리,23,127.27837,36.54867
2231,293000030,551번 (조치원역~산성시장),293014030,연기리,24,127.27714,36.54482
2232,293000030,551번 (조치원역~산성시장),293014022,연기면사무소,25,127.27434,36.54150
2233,293000030,551번 (조치원역~산성시장),293014024,한별리,26,127.27522,36.53401
2234,293000030,551번 (조치원역~산성시장),293014016,해밀리,27,127.26467,36.52967
2235,293000030,551번 (조치원역~산성시장),293056001,도담동(도램마을),28,127.25879,36.51497
2236,293000030,551번 (조치원역~산성시장),293064109,"도램마을8,10단지",29,127.25944,36.51211
2237,293000030,551번 (조치원역~산성시장),293062015,인사혁신처,30,127.26154,36.50795
2238,293000030,551번 (조치원역~산성시장),293062013,정부세종청사북측,31,127.26138,36.50515
2239,293000030,551번 (조치원역~산성시장),293062005,정부세종청사남측,32,127.25934,36.50083
2240,293000030,551번 (조치원역~산성시장),293062003,어진중학교(가재마을9단지),33,127.25491,36.49893
2241,293000030,551번 (조치원역~산성시장),293063002,가재마을5단지,34,127.24661,36.49945
2242,293000030,551번 (조치원역~산성시장),293064144,다빛초등학교(가재마을1단지),35,127.24241,36.49973
2243,293000030,551번 (조치원역~산성시장),293064143,다정동,36,127.23456,36.49998
2244,293000030,551번 (조치원역~산성시장),293064012,봉안리(다름고개),37,127.22908,36.49924
2245,293000030,551번 (조치원역~산성시장),293017059,봉안리,38,127.22398,36.49892
2246,293000030,551번 (조치원역~산성시장),293017049,봉안리(부일가든),39,127.21556,36.50061
2247,293000030,551번 (조치원역~산성시장),293017043,대교리,40,127.21121,36.50109
2248,293000030,551번 (조치원역~산성시장),293064173,장군면복지회관,41,127.20807,36.49916
2249,293000030,551번 (조치원역~산성시장),293017024,장군면사무소,42,127.20531,36.49714
2250,293000030,551번 (조치원역~산성시장),293017018,장기중학교,43,127.20217,36.49386
2251,293000030,551번 (조치원역~산성시장),293017012,하봉교차로,44,127.19770,36.48961
2252,293000030,551번 (조치원역~산성시장),293016062,은용리,45,127.19566,36.48920
2253,293000030,551번 (조치원역~산성시장),286056002,동현리,46,127.18809,36.48763
2254,293000030,551번 (조치원역~산성시장),286065002,공주정명학교,47,127.17861,36.48631
2255,293000030,551번 (조치원역~산성시장),286065010,송선수영장,48,127.17238,36.48465
2256,293000030,551번 (조치원역~산성시장),286065005,송선1통,49,127.17051,36.48622
2257,293000030,551번 (조치원역~산성시장),286065001,송선2통,50,127.16198,36.48370
2258,293000030,551번 (조치원역~산성시장),286065011,장기산업단지,51,127.15904,36.48230
2259,293000030,551번 (조치원역~산성시장),286055005,공주정보고,52,127.15544,36.48219
2260,293000030,551번 (조치원역~산성시장),286055006,금흥동,53,127.14888,36.48046
2261,293000030,551번 (조치원역~산성시장),286055001,공무원교육원 입구,54,127.14669,36.48084
2262,293000030,551번 (조치원역~산성시장),286055002,법원/공주교도소,55,127.14288,36.47906
2263,293000030,551번 (조치원역~산성시장),286055010,우남퍼스트빌,56,127.14005,36.47858
2264,293000030,551번 (조치원역~산성시장),286055012,주공2차아파트,57,127.14018,36.47630
2265,293000030,551번 (조치원역~산성시장),286055008,신관중앙로,58,127.13956,36.47445
2266,293000030,551번 (조치원역~산성시장),286066012,주공1차아파트,59,127.13677,36.47416
2267,293000030,551번 (조치원역~산성시장),286066002,관골,60,127.13306,36.47337
2268,293000030,551번 (조치원역~산성시장),286066006,신관사거리,61,127.13133,36.47071
2269,293000030,551번 (조치원역~산성시장),286066009,종합버스터미널,62,127.13458,36.46794
2270,293000030,551번 (조치원역~산성시장),286066003,시목동,63,127.13912,36.46382
2271,293000030,551번 (조치원역~산성시장),286070004,옥룡동 주민센터,64,127.13634,36.45736
2272,293000030,551번 (조치원역~산성시장),286070002,옥룡동 교차로,65,127.13280,36.45614
2273,293000030,551번 (조치원역~산성시장),286070005,옥룡동 회전교차로,66,127.12985,36.45604
2274,293000030,551번 (조치원역~산성시장),270014003,중동사거리,67,127.12621,36.45648
2275,293000030,551번 (조치원역~산성시장),270014001,산성시장,68,127.12498,36.45830
2276,286000108,570번 산성동-영상대학,286070016,산성동/시내버스정류장,1,127.12404,36.46029
2277,286000108,570번 산성동-영상대학,286034016,중동사거리,2,127.12618,36.45623
2278,286000108,570번 산성동-영상대학,286070001,옥룡동 회전교차로,3,127.13159,36.45554
2279,286000108,570번 산성동-영상대학,286070003,옥룡동 주민센터,4,127.13585,36.45636
2280,286000108,570번 산성동-영상대학,286066004,시목동,5,127.13940,36.46405
2281,286000108,570번 산성동-영상대학,286066009,종합버스터미널,6,127.13458,36.46794
2282,286000108,570번 산성동-영상대학,286056101,월송교차로,7,127.15468,36.45654
2283,286000108,570번 산성동-영상대학,286018002,무릉동,8,127.16649,36.45256
2284,286000108,570번 산성동-영상대학,286022002,석장리,9,127.18111,36.44852
2285,286000108,570번 산성동-영상대학,286056106,석장리박물관,10,127.18954,36.44802
2286,286000108,570번 산성동-영상대학,293017034,금암리(웅대원룸),11,127.20892,36.44168
2287,286000108,570번 산성동-영상대학,293017036,한국영상대기숙사,12,127.20993,36.44304
2288,286000108,570번 산성동-영상대학,293017041,금암리(서봉타운),13,127.21077,36.44591
2289,286000108,570번 산성동-영상대학,293017038,금암리(영조주택),14,127.21055,36.44884
2290,286000108,570번 산성동-영상대학,293017040,금암리(그린원룸),15,127.21064,36.45103
2291,286000108,570번 산성동-영상대학,293010014,금암리(솔정자),16,127.21124,36.45532
2292,286000108,570번 산성동-영상대학,293010015,금암리(사기정골),17,127.21198,36.45777
2293,286000109,570번 영상대학-산성동,293010028,한국영상대학교,1,127.21034,36.46089
2294,286000109,570번 영상대학-산성동,293017046,금암리(사기정골),2,127.21181,36.45775
2295,286000109,570번 영상대학-산성동,293017042,금암리(솔정자),3,127.21109,36.45530
2296,286000109,570번 영상대학-산성동,293010013,금암리(그린원룸),4,127.21051,36.45112
2297,286000109,570번 영상대학-산성동,293017037,금암리(영조주택),5,127.21040,36.44864
2298,286000109,570번 영상대학-산성동,293010012,금암리(서봉타운),6,127.21064,36.44602
2299,286000109,570번 영상대학-산성동,293017035,한국영상대기숙사,7,127.20992,36.44327
2300,286000109,570번 영상대학-산성동,293010011,금암리(웅대원룸),8,127.20880,36.44176
2301,286000109,570번 영상대학-산성동,293010010,금암.외암,9,127.20183,36.44170
2302,286000109,570번 영상대학-산성동,286056107,석장리박물관,10,127.18970,36.44821
2303,286000109,570번 영상대학-산성동,286022001,석장리,11,127.17872,36.44938
2304,286000109,570번 영상대학-산성동,286018001,무릉동,12,127.16576,36.45312
2305,286000109,570번 영상대학-산성동,286056102,월송교차로,13,127.15474,36.45685
2306,286000109,570번 영상대학-산성동,286066004,시목동,14,127.13940,36.46405
2307,286000109,570번 영상대학-산성동,286066009,종합버스터미널,15,127.13458,36.46794
2308,286000109,570번 영상대학-산성동,286066003,시목동,16,127.13912,36.46382
2309,286000109,570번 영상대학-산성동,286070004,옥룡동 주민센터,17,127.13634,36.45736
2310,286000109,570번 영상대학-산성동,286070002,옥룡동 교차로,18,127.13280,36.45614
2311,286000109,570번 영상대학-산성동,286070005,옥룡동 회전교차로,19,127.12985,36.45604
2312,286000109,570번 영상대학-산성동,286034017,중동사거리,20,127.12616,36.45652
2313,286000109,570번 영상대학-산성동,286070013,산성시장,21,127.12503,36.45823
2314,286000109,570번 영상대학-산성동,286053001,산성동종점,22,127.12389,36.46027
2315,286000107,570번 영상대학-종합터미널,293017046,금암리(사기정골),1,127.21181,36.45775
2316,286000107,570번 영상대학-종합터미널,293017042,금암리(솔정자),2,127.21109,36.45530
2317,286000107,570번 영상대학-종합터미널,293010013,금암리(그린원룸),3,127.21051,36.45112
2318,286000107,570번 영상대학-종합터미널,293017037,금암리(영조주택),4,127.21040,36.44864
2319,286000107,570번 영상대학-종합터미널,293010012,금암리(서봉타운),5,127.21064,36.44602
2320,286000107,570번 영상대학-종합터미널,293017035,한국영상대기숙사,6,127.20992,36.44327
2321,286000107,570번 영상대학-종합터미널,293010011,금암리(웅대원룸),7,127.20880,36.44176
2322,286000107,570번 영상대학-종합터미널,293010010,금암.외암,8,127.20183,36.44170
2323,286000107,570번 영상대학-종합터미널,286056107,석장리박물관,9,127.18970,36.44821
2324,286000107,570번 영상대학-종합터미널,286022001,석장리,10,127.17872,36.44938
2325,286000107,570번 영상대학-종합터미널,286018001,무릉동,11,127.16576,36.45312
2326,286000107,570번 영상대학-종합터미널,286056102,월송교차로,12,127.15474,36.45685
2327,286000107,570번 영상대학-종합터미널,286066004,시목동,13,127.13940,36.46405
2328,286000107,570번 영상대학-종합터미널,286066009,종합버스터미널,14,127.13458,36.46794
2329,286000106,570번 종합터미널-영상대학,286066009,종합버스터미널,1,127.13458,36.46794
2330,286000106,570번 종합터미널-영상대학,286018002,무릉동,2,127.16649,36.45256
2331,286000106,570번 종합터미널-영상대학,286022002,석장리,3,127.18111,36.44852
2332,286000106,570번 종합터미널-영상대학,286056106,석장리박물관,4,127.18954,36.44802
2333,286000106,570번 종합터미널-영상대학,293017034,금암리(웅대원룸),5,127.20892,36.44168
2334,286000106,570번 종합터미널-영상대학,293017036,한국영상대기숙사,6,127.20993,36.44304
2335,286000106,570번 종합터미널-영상대학,293017041,금암리(서봉타운),7,127.21077,36.44591
2336,286000106,570번 종합터미널-영상대학,293017038,금암리(영조주택),8,127.21055,36.44884
2337,286000106,570번 종합터미널-영상대학,293017040,금암리(그린원룸),9,127.21064,36.45103
2338,286000106,570번 종합터미널-영상대학,293010014,금암리(솔정자),10,127.21124,36.45532
2339,286000106,570번 종합터미널-영상대학,293010015,금암리(사기정골),11,127.21198,36.45777
2340,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293011006,금강수목원(산림박물관),1,127.23567,36.43780
2341,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293017055,금암삼거리,2,127.21848,36.43837
2342,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293010016,금암리,3,127.21045,36.43786
2343,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293017032,금암리노인정,4,127.20850,36.43827
2344,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293017034,금암리(웅대원룸),5,127.20892,36.44168
2345,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293017036,한국영상대기숙사,6,127.20993,36.44304
2346,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293017041,금암리(서봉타운),7,127.21077,36.44591
2347,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293017038,금암리(영조주택),8,127.21055,36.44884
2348,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293017040,금암리(그린원룸),9,127.21064,36.45103
2349,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293010014,금암리(솔정자),10,127.21124,36.45532
2350,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293010015,금암리(사기정골),11,127.21198,36.45777
2351,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293010028,한국영상대학교,12,127.21034,36.46089
2352,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293017046,금암리(사기정골),13,127.21181,36.45775
2353,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293017042,금암리(솔정자),14,127.21109,36.45530
2354,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293010013,금암리(그린원룸),15,127.21051,36.45112
2355,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293017037,금암리(영조주택),16,127.21040,36.44864
2356,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293010012,금암리(서봉타운),17,127.21064,36.44602
2357,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293017035,한국영상대기숙사,18,127.20992,36.44327
2358,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293010011,금암리(웅대원룸),19,127.20880,36.44176
2359,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),293010010,금암.외암,20,127.20183,36.44170
2360,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286056107,석장리박물관,21,127.18970,36.44821
2361,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286022001,석장리,22,127.17872,36.44938
2362,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286018003,느랏마을,23,127.16655,36.45420
2363,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286018005,무릉동,24,127.16856,36.45716
2364,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286018007,무릉동마을회관,25,127.17086,36.46335
2365,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286018006,무릉동,26,127.16846,36.45724
2366,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286018004,느랏마을,27,127.16648,36.45428
2367,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286056102,월송교차로,28,127.15474,36.45685
2368,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286056103,월송동주민센터,29,127.15418,36.47122
2369,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286055501,현대4차아파트,30,127.14981,36.47586
2370,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286055503,현대3차아파트,31,127.14825,36.47672
2371,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286055137,한빛아파트,32,127.14494,36.47740
2372,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286055136,주공3차/법원신청사,33,127.14340,36.47734
2373,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286055131,주공2차아파트,34,127.14053,36.47640
2374,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286066012,주공1차아파트,35,127.13677,36.47416
2375,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286055118,신관우체국,36,127.13381,36.47239
2376,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286066009,종합버스터미널,37,127.13458,36.46794
2377,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286066003,시목동,38,127.13912,36.46382
2378,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286070004,옥룡동 주민센터,39,127.13634,36.45736
2379,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286070002,옥룡동 교차로,40,127.13280,36.45614
2380,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286070005,옥룡동 회전교차로,41,127.12985,36.45604
2381,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286034017,중동사거리,42,127.12616,36.45652
2382,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286070013,산성시장,43,127.12503,36.45823
2383,286000243,580번 산림박물관-산성동(공휴일:영상대-무릉-월송),286053001,산성동종점,44,127.12389,36.46027
2384,286000111,580번 산림박물관-산성동(영상대-무릉-월송),293011006,금강수목원(산림박물관),1,127.23567,36.43780
2385,286000111,580번 산림박물관-산성동(영상대-무릉-월송),293011003,도남리,2,127.23284,36.44587
2386,286000111,580번 산림박물관-산성동(영상대-무릉-월송),293010005,원봉1리,3,127.23739,36.44809
2387,286000111,580번 산림박물관-산성동(영상대-무릉-월송),293011008,원봉1리,4,127.23924,36.45007
2388,286000111,580번 산림박물관-산성동(영상대-무릉-월송),293011007,원봉1리,5,127.23738,36.44815
2389,286000111,580번 산림박물관-산성동(영상대-무릉-월송),293011002,도남리,6,127.23259,36.44575
