,노선ID,노선명,정류장ID,정류장명,정류장 순서,X좌표,Y좌표,GPS X좌표,GPS Y좌표
1510,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293017042,금암리(솔정자),3,127.21109,36.45530,127.21109,36.45530
1511,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293010013,금암리(그린원룸),4,127.21051,36.45112,127.21051,36.45112
1512,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293017037,금암리(영조주택),5,127.21040,36.44864,127.21040,36.44864
1513,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293010012,금암리(서봉타운),6,127.21064,36.44602,127.21064,36.44602
1514,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293017035,한국영상대기숙사,7,127.20992,36.44327,127.20992,36.44327
1515,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293010011,금암리(웅대원룸),8,127.20880,36.44176,127.20880,36.44176
1516,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293017030,금암리노인정,9,127.20840,36.43813,127.20840,36.43813
1517,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293017056,금암삼거리,10,127.21850,36.43820,127.21850,36.43820
1518,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293064182,도남삼거리,11,127.22450,36.44127,127.22450,36.44127
1519,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293051003,열병합발전소,12,127.24600,36.46513,127.24600,36.46513
1520,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293051006,가람동(이마트앞),13,127.25208,36.47062,127.25208,36.47062
1521,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293064005,첫마을6단지,14,127.25308,36.47542,127.25308,36.47542
1522,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293064002,첫마을5단지,15,127.25004,36.47770,127.25004,36.47770
1523,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293064004,첫마을4단지,16,127.25203,36.47998,127.25203,36.47998
1524,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293064009,첫마을1단지,17,127.25863,36.48334,127.25863,36.48334
1525,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293053008,한솔동(첫마을),18,127.26155,36.48114,127.26155,36.48114
1526,293000193,61번 (한국영상대학교~세종고속시외버스터미널),293055059,세종고속시외버스터미널,19,127.27350,36.46881,127.27350,36.46881
1527,293000195,62번 (금강수목원(산림박물관)~세종고속시외버스터미널),293011006,금강수목원(산림박물관),1,127.23567,36.43780,127.23567,36.43780
1528,293000195,62번 (금강수목원(산림박물관)~세종고속시외버스터미널),293011004,도남리마을회관,2,127.23341,36.44309,127.23341,36.44309
1529,293000195,62번 (금강수목원(산림박물관)~세종고속시외버스터미널),293011003,도남리,3,127.23284,36.44587,127.23284,36.44587
1530,293000195,62번 (금강수목원(산림박물관)~세종고속시외버스터미널),293011007,원봉1리,4,127.23738,36.44815,127.23738,36.44815
1531,293000195,62번 (금강수목원(산림박물관)~세종고속시외버스터미널),293011010,원봉2리,5,127.24399,36.44738,127.24399,36.44738
1532,293000195,62번 (금강수목원(산림박물관)~세종고속시외버스터미널),293011011,원봉2리마을회관,6,127.24680,36.44547,127.24680,36.44547
1533,293000195,62번 (금강수목원(산림박물관)~세종고속시외버스터미널),293011016,영곡2리,7,127.25838,36.44812,127.25838,36.44812
1534,293000195,62번 (금강수목원(산림박물관)~세종고속시외버스터미널),293011017,영곡리,8,127.26405,36.45172,127.26405,36.45172
1535,293000195,62번 (금강수목원(산림박물관)~세종고속시외버스터미널),293011019,성덕2리,9,127.26691,36.45575,127.26691,36.45575
1536,293000195,62번 (금강수목원(산림박물관)~세종고속시외버스터미널),293064085,성덕교차로,10,127.27765,36.46064,127.27765,36.46064
1537,293000195,62번 (금강수목원(산림박물관)~세종고속시외버스터미널),293011027,금남면사무소,11,127.28098,36.46423,127.28098,36.46423
1538,293000195,62번 (금강수목원(산림박물관)~세종고속시외버스터미널),293011030,용포리,12,127.28135,36.46863,127.28135,36.46863
1539,293000195,62번 (금강수목원(산림박물관)~세종고속시외버스터미널),293055058,세종고속시외버스터미널,13,127.27359,36.46899,127.27359,36.46899
1540,293000194,62번 (세종고속시외버스터미널~금강수목원(산림박물관)),293055059,세종고속시외버스터미널,1,127.27350,36.46881,127.27350,36.46881
1541,293000194,62번 (세종고속시외버스터미널~금강수목원(산림박물관)),293011029,용포리,2,127.28130,36.46842,127.28130,36.46842
1542,293000194,62번 (세종고속시외버스터미널~금강수목원(산림박물관)),293011028,금남면사무소,3,127.28097,36.46472,127.28097,36.46472
1543,293000194,62번 (세종고속시외버스터미널~금강수목원(산림박물관)),293064086,성덕교차로,4,127.27762,36.46076,127.27762,36.46076
1544,293000194,62번 (세종고속시외버스터미널~금강수목원(산림박물관)),293011018,성덕1리,5,127.26644,36.46097,127.26644,36.46097
1545,293000194,62번 (세종고속시외버스터미널~금강수목원(산림박물관)),293011015,영곡2리,6,127.25530,36.45872,127.25530,36.45872
1546,293000194,62번 (세종고속시외버스터미널~금강수목원(산림박물관)),293011009,원봉1리마을회관,7,127.23931,36.45129,127.23931,36.45129
1547,293000194,62번 (세종고속시외버스터미널~금강수목원(산림박물관)),293011008,원봉1리,8,127.23924,36.45007,127.23924,36.45007
1548,293000194,62번 (세종고속시외버스터미널~금강수목원(산림박물관)),293011002,도남리,9,127.23259,36.44575,127.23259,36.44575
1549,293000194,62번 (세종고속시외버스터미널~금강수목원(산림박물관)),293011005,금강수목원(산림박물관),10,127.23549,36.43782,127.23549,36.43782
1550,293000197,63번 (성강리~세종고속시외버스터미널),293064161,성강리,1,127.25075,36.42237,127.25075,36.42237
1551,293000197,63번 (성강리~세종고속시외버스터미널),293011013,성강리마을회관,2,127.25331,36.41316,127.25331,36.41316
1552,293000197,63번 (성강리~세종고속시외버스터미널),293064195,성강리입구,3,127.25206,36.40737,127.25206,36.40737
1553,293000197,63번 (성강리~세종고속시외버스터미널),293064133,송곡2리,4,127.26852,36.41261,127.26852,36.41261
1554,293000197,63번 (성강리~세종고속시외버스터미널),293064131,봉암리,5,127.27722,36.41648,127.27722,36.41648
1555,293000197,63번 (성강리~세종고속시외버스터미널),293011038,도암리입구,6,127.28575,36.44691,127.28575,36.44691
1556,293000197,63번 (성강리~세종고속시외버스터미널),293011034,발산리,7,127.28418,36.45648,127.28418,36.45648
1557,293000197,63번 (성강리~세종고속시외버스터미널),293064021,대평리원형교차로,8,127.28073,36.46000,127.28073,36.46000
1558,293000197,63번 (성강리~세종고속시외버스터미널),293011027,금남면사무소,9,127.28098,36.46423,127.28098,36.46423
1559,293000197,63번 (성강리~세종고속시외버스터미널),293011030,용포리,10,127.28135,36.46863,127.28135,36.46863
1560,293000197,63번 (성강리~세종고속시외버스터미널),293055058,세종고속시외버스터미널,11,127.27359,36.46899,127.27359,36.46899
1561,293000196,63번 (세종고속시외버스터미널~성강리),293055059,세종고속시외버스터미널,1,127.27350,36.46881,127.27350,36.46881
1562,293000196,63번 (세종고속시외버스터미널~성강리),293011029,용포리,2,127.28130,36.46842,127.28130,36.46842
1563,293000196,63번 (세종고속시외버스터미널~성강리),293011028,금남면사무소,3,127.28097,36.46472,127.28097,36.46472
1564,293000196,63번 (세종고속시외버스터미널~성강리),293064020,대평리원형교차로,4,127.28052,36.46002,127.28052,36.46002
1565,293000196,63번 (세종고속시외버스터미널~성강리),293011033,발산리,5,127.28405,36.45638,127.28405,36.45638
1566,293000196,63번 (세종고속시외버스터미널~성강리),293011037,도암리입구,6,127.28557,36.44731,127.28557,36.44731
1567,293000196,63번 (세종고속시외버스터미널~성강리),293064130,봉암리,7,127.27713,36.41641,127.27713,36.41641
1568,293000196,63번 (세종고속시외버스터미널~성강리),293064132,송곡2리,8,127.26844,36.41269,127.26844,36.41269
1569,293000196,63번 (세종고속시외버스터미널~성강리),293064194,성강리입구,9,127.25215,36.40742,127.25215,36.40742
1570,293000196,63번 (세종고속시외버스터미널~성강리),293011014,성강리마을회관,10,127.25409,36.41255,127.25409,36.41255
1571,293000196,63번 (세종고속시외버스터미널~성강리),293011012,성강리,11,127.25092,36.42239,127.25092,36.42239
1572,293000199,64번 (금천2리마을회관~세종고속시외버스터미널),293064162,금천2리마을회관,1,127.31993,36.43831,127.31993,36.43831
1573,293000199,64번 (금천2리마을회관~세종고속시외버스터미널),293011060,금천1리마을회관,2,127.31560,36.44226,127.31560,36.44226
1574,293000199,64번 (금천2리마을회관~세종고속시외버스터미널),293011056,금천1리,3,127.31377,36.44227,127.31377,36.44227
1575,293000199,64번 (금천2리마을회관~세종고속시외버스터미널),293011050,축산리,4,127.30652,36.43995,127.30652,36.43995
1576,293000199,64번 (금천2리마을회관~세종고속시외버스터미널),293011048,축산리마을회관,5,127.30045,36.44161,127.30045,36.44161
1577,293000199,64번 (금천2리마을회관~세종고속시외버스터미널),293011046,송림사입구,6,127.29402,36.43899,127.29402,36.43899
1578,293000199,64번 (금천2리마을회관~세종고속시외버스터미널),293011043,감성리,7,127.28833,36.44036,127.28833,36.44036
1579,293000199,64번 (금천2리마을회관~세종고속시외버스터미널),293011041,감성초등학교,8,127.28774,36.44337,127.28774,36.44337
1580,293000199,64번 (금천2리마을회관~세종고속시외버스터미널),293011038,도암리입구,9,127.28575,36.44691,127.28575,36.44691
1581,293000199,64번 (금천2리마을회관~세종고속시외버스터미널),293011034,발산리,10,127.28418,36.45648,127.28418,36.45648
1582,293000199,64번 (금천2리마을회관~세종고속시외버스터미널),293064021,대평리원형교차로,11,127.28073,36.46000,127.28073,36.46000
1583,293000199,64번 (금천2리마을회관~세종고속시외버스터미널),293011027,금남면사무소,12,127.28098,36.46423,127.28098,36.46423
1584,293000199,64번 (금천2리마을회관~세종고속시외버스터미널),293011030,용포리,13,127.28135,36.46863,127.28135,36.46863
1585,293000199,64번 (금천2리마을회관~세종고속시외버스터미널),293055058,세종고속시외버스터미널,14,127.27359,36.46899,127.27359,36.46899
1586,293000198,64번 (세종고속시외버스터미널~금천2리마을회관),293055059,세종고속시외버스터미널,1,127.27350,36.46881,127.27350,36.46881
1587,293000198,64번 (세종고속시외버스터미널~금천2리마을회관),293011029,용포리,2,127.28130,36.46842,127.28130,36.46842
1588,293000198,64번 (세종고속시외버스터미널~금천2리마을회관),293011028,금남면사무소,3,127.28097,36.46472,127.28097,36.46472
1589,293000198,64번 (세종고속시외버스터미널~금천2리마을회관),293064020,대평리원형교차로,4,127.28052,36.46002,127.28052,36.46002
1590,293000198,64번 (세종고속시외버스터미널~금천2리마을회관),293011033,발산리,5,127.28405,36.45638,127.28405,36.45638
1591,293000198,64번 (세종고속시외버스터미널~금천2리마을회관),293011037,도암리입구,6,127.28557,36.44731,127.28557,36.44731
1592,293000198,64번 (세종고속시외버스터미널~금천2리마을회관),293011039,감성초등학교,7,127.28742,36.44355,127.28742,36.44355
1593,293000198,64번 (세종고속시외버스터미널~금천2리마을회관),293064267,감성리,8,127.28836,36.44016,127.28836,36.44016
1594,293000198,64번 (세종고속시외버스터미널~금천2리마을회관),293011047,송림사입구,9,127.29418,36.43892,127.29418,36.43892
1595,293000198,64번 (세종고속시외버스터미널~금천2리마을회관),293011049,축산리마을회관,10,127.30080,36.44147,127.30080,36.44147
1596,293000198,64번 (세종고속시외버스터미널~금천2리마을회관),293011051,축산리,11,127.30656,36.43975,127.30656,36.43975
1597,293000198,64번 (세종고속시외버스터미널~금천2리마을회관),293011055,금천1리,12,127.31367,36.44210,127.31367,36.44210
1598,293000198,64번 (세종고속시외버스터미널~금천2리마을회관),293011059,금천1리마을회관,13,127.31550,36.44210,127.31550,36.44210
1599,293000198,64번 (세종고속시외버스터미널~금천2리마을회관),293011063,금천2리마을회관,14,127.31981,36.43823,127.31981,36.43823
1600,293000106,655번 (세종고속시외버스터미널~충남대학교),293055058,세종고속시외버스터미널,1,127.27359,36.46899,127.27359,36.46899
1601,293000106,655번 (세종고속시외버스터미널~충남대학교),293064010,첫마을3단지,2,127.26117,36.47821,127.26117,36.47821
1602,293000106,655번 (세종고속시외버스터미널~충남대학교),293064007,한솔중학교(첫마을7단지),3,127.25558,36.47538,127.25558,36.47538
1603,293000106,655번 (세종고속시외버스터미널~충남대학교),293064005,첫마을6단지,4,127.25308,36.47542,127.25308,36.47542
1604,293000106,655번 (세종고속시외버스터미널~충남대학교),293064002,첫마을5단지,5,127.25004,36.47770,127.25004,36.47770
1605,293000106,655번 (세종고속시외버스터미널~충남대학교),293064004,첫마을4단지,6,127.25203,36.47998,127.25203,36.47998
1606,293000106,655번 (세종고속시외버스터미널~충남대학교),293064009,첫마을1단지,7,127.25863,36.48334,127.25863,36.48334
1607,293000106,655번 (세종고속시외버스터미널~충남대학교),293053008,한솔동(첫마을),8,127.26155,36.48114,127.26155,36.48114
1608,293000106,655번 (세종고속시외버스터미널~충남대학교),293055059,세종고속시외버스터미널,9,127.27350,36.46881,127.27350,36.46881
1609,293000106,655번 (세종고속시외버스터미널~충남대학교),293011029,용포리,10,127.28130,36.46842,127.28130,36.46842
1610,293000106,655번 (세종고속시외버스터미널~충남대학교),293011028,금남면사무소,11,127.28097,36.46472,127.28097,36.46472
1611,293000106,655번 (세종고속시외버스터미널~충남대학교),293064020,대평리원형교차로,12,127.28052,36.46002,127.28052,36.46002
1612,293000106,655번 (세종고속시외버스터미널~충남대학교),293011033,발산리,13,127.28405,36.45638,127.28405,36.45638
1613,293000106,655번 (세종고속시외버스터미널~충남대학교),293011037,도암리입구,14,127.28557,36.44731,127.28557,36.44731
1614,293000106,655번 (세종고속시외버스터미널~충남대학교),293011039,감성초등학교,15,127.28742,36.44355,127.28742,36.44355
1615,293000106,655번 (세종고속시외버스터미널~충남대학교),293011042,감성리(32사 방면),16,127.28813,36.44005,127.28813,36.44005
1616,293000106,655번 (세종고속시외버스터미널~충남대학교),293011031,두만리,17,127.28279,36.43423,127.28279,36.43423
1617,293000106,655번 (세종고속시외버스터미널~충남대학교),293011023,국곡리,18,127.27676,36.42818,127.27676,36.42818
1618,293000106,655번 (세종고속시외버스터미널~충남대학교),293011020,국곡리32사단,19,127.26875,36.42700,127.26875,36.42700
1619,293000106,655번 (세종고속시외버스터미널~충남대학교),293011022,국곡리,20,127.27674,36.42802,127.27674,36.42802
1620,293000106,655번 (세종고속시외버스터미널~충남대학교),293011025,용담1리(옹기마을),21,127.28053,36.42655,127.28053,36.42655
1621,293000106,655번 (세종고속시외버스터미널~충남대학교),293011035,용담리(32사 방면),22,127.28438,36.42269,127.28438,36.42269
1622,293000106,655번 (세종고속시외버스터미널~충남대학교),186004705,안산교,23,127.29789,36.41583,127.29789,36.41583
1623,293000106,655번 (세종고속시외버스터미널~충남대학교),186004433,안산산성,24,127.29774,36.41260,127.29774,36.41260
1624,293000106,655번 (세종고속시외버스터미널~충남대학교),186004432,안산1통,25,127.29963,36.41042,127.29963,36.41042
1625,293000106,655번 (세종고속시외버스터미널~충남대학교),186004452,국방과학연구소,26,127.30304,36.40603,127.30304,36.40603
1626,293000106,655번 (세종고속시외버스터미널~충남대학교),186004454,외삼1통,27,127.31015,36.39843,127.31015,36.39843
1627,293000106,655번 (세종고속시외버스터미널~충남대학교),186004228,반석마을입구,28,127.31195,36.39535,127.31195,36.39535
1628,293000106,655번 (세종고속시외버스터미널~충남대학교),186004229,반석역,29,127.31487,36.39155,127.31487,36.39155
1629,293000106,655번 (세종고속시외버스터미널~충남대학교),186004618,극동방송국,30,127.31855,36.38664,127.31855,36.38664
1630,293000106,655번 (세종고속시외버스터미널~충남대학교),186004638,지족역,31,127.31995,36.38494,127.31995,36.38494
1631,293000106,655번 (세종고속시외버스터미널~충남대학교),186004620,노은도서관,32,127.31901,36.38214,127.31901,36.38214
1632,293000106,655번 (세종고속시외버스터미널~충남대학교),186004811,지족초등학교,33,127.31772,36.37942,127.31772,36.37942
1633,293000106,655번 (세종고속시외버스터미널~충남대학교),186004622,노은역,34,127.31782,36.37351,127.31782,36.37351
1634,293000106,655번 (세종고속시외버스터미널~충남대학교),186004147,월드컵경기장,35,127.31788,36.36888,127.31788,36.36888
1635,293000106,655번 (세종고속시외버스터미널~충남대학교),186004142,노은농수산도매시장,36,127.32150,36.36670,127.32150,36.36670
1636,293000106,655번 (세종고속시외버스터미널~충남대학교),186004544,죽동네거리,37,127.33152,36.36652,127.33152,36.36652
1637,293000106,655번 (세종고속시외버스터미널~충남대학교),186004701,KT유성지사,38,127.33469,36.36215,127.33469,36.36215
1638,293000106,655번 (세종고속시외버스터미널~충남대학교),186004533,유성고속버스터미널,39,127.33616,36.35886,127.33616,36.35886
1639,293000106,655번 (세종고속시외버스터미널~충남대학교),186004272,봉명동우체국,40,127.33804,36.35464,127.33804,36.35464
1640,293000106,655번 (세종고속시외버스터미널~충남대학교),186004301,유성온천역7번출구,41,127.34178,36.35429,127.34178,36.35429
1641,293000106,655번 (세종고속시외버스터미널~충남대학교),186004119,충남대학교,42,127.34421,36.36141,127.34421,36.36141
1642,293000039,655번 (충남대학교~세종고속시외버스터미널),186004119,충남대학교,1,127.34421,36.36141,127.34421,36.36141
1643,293000039,655번 (충남대학교~세종고속시외버스터미널),186004287,온천교,2,127.34290,36.35811,127.34290,36.35811
1644,293000039,655번 (충남대학교~세종고속시외버스터미널),186004384,한진오피스텔,3,127.34206,36.35644,127.34206,36.35644
1645,293000039,655번 (충남대학교~세종고속시외버스터미널),186004300,유성온천역6번출구,4,127.34174,36.35483,127.34174,36.35483
1646,293000039,655번 (충남대학교~세종고속시외버스터미널),186004299,유성온천역5번출구,5,127.33994,36.35428,127.33994,36.35428
1647,293000039,655번 (충남대학교~세종고속시외버스터미널),186004302,유성자이아파트,6,127.33680,36.35588,127.33680,36.35588
1648,293000039,655번 (충남대학교~세종고속시외버스터미널),186004534,유성고속버스터미널,7,127.33647,36.35815,127.33647,36.35815
1649,293000039,655번 (충남대학교~세종고속시외버스터미널),186004702,KT유성지사,8,127.33432,36.36312,127.33432,36.36312
1650,293000039,655번 (충남대학교~세종고속시외버스터미널),186004543,죽동네거리,9,127.33157,36.36675,127.33157,36.36675
1651,293000039,655번 (충남대학교~세종고속시외버스터미널),186004141,노은농수산도매시장,10,127.32150,36.36690,127.32150,36.36690
1652,293000039,655번 (충남대학교~세종고속시외버스터미널),186004148,월드컵경기장,11,127.31808,36.36791,127.31808,36.36791
1653,293000039,655번 (충남대학교~세종고속시외버스터미널),186004640,노은역,12,127.31804,36.37459,127.31804,36.37459
1654,293000039,655번 (충남대학교~세종고속시외버스터미널),186004641,지족초등학교,13,127.31827,36.38024,127.31827,36.38024
1655,293000039,655번 (충남대학교~세종고속시외버스터미널),186004621,노은도서관,14,127.31912,36.38195,127.31912,36.38195
1656,293000039,655번 (충남대학교~세종고속시외버스터미널),186004639,지족역,15,127.32018,36.38505,127.32018,36.38505
1657,293000039,655번 (충남대학교~세종고속시외버스터미널),186004630,송림마을아파트,16,127.31799,36.38774,127.31799,36.38774
1658,293000039,655번 (충남대학교~세종고속시외버스터미널),186004230,반석역,17,127.31514,36.39142,127.31514,36.39142
1659,293000039,655번 (충남대학교~세종고속시외버스터미널),186004227,반석마을입구,18,127.31240,36.39520,127.31240,36.39520
1660,293000039,655번 (충남대학교~세종고속시외버스터미널),186004455,외삼삼거리,19,127.30990,36.39935,127.30990,36.39935
1661,293000039,655번 (충남대학교~세종고속시외버스터미널),186004704,외삼1통,20,127.31012,36.40336,127.31012,36.40336
1662,293000039,655번 (충남대학교~세종고속시외버스터미널),186004453,국방과학연구소,21,127.30316,36.40605,127.30316,36.40605
1663,293000039,655번 (충남대학교~세종고속시외버스터미널),186004431,안산1통,22,127.29954,36.41063,127.29954,36.41063
1664,293000039,655번 (충남대학교~세종고속시외버스터미널),186004434,안산산성,23,127.29805,36.41308,127.29805,36.41308
1665,293000039,655번 (충남대학교~세종고속시외버스터미널),186004706,안산교,24,127.29797,36.41643,127.29797,36.41643
1666,293000039,655번 (충남대학교~세종고속시외버스터미널),293011036,용담리,25,127.28449,36.42278,127.28449,36.42278
1667,293000039,655번 (충남대학교~세종고속시외버스터미널),293011026,용담1리(옹기마을),26,127.28061,36.42670,127.28061,36.42670
1668,293000039,655번 (충남대학교~세종고속시외버스터미널),293011023,국곡리,27,127.27676,36.42818,127.27676,36.42818
1669,293000039,655번 (충남대학교~세종고속시외버스터미널),293011020,국곡리32사단,28,127.26875,36.42700,127.26875,36.42700
1670,293000039,655번 (충남대학교~세종고속시외버스터미널),293011022,국곡리,29,127.27674,36.42802,127.27674,36.42802
1671,293000039,655번 (충남대학교~세종고속시외버스터미널),293011032,두만리,30,127.28305,36.43420,127.28305,36.43420
1672,293000039,655번 (충남대학교~세종고속시외버스터미널),293011040,두만리(산동마을),31,127.28770,36.43671,127.28770,36.43671
1673,293000039,655번 (충남대학교~세종고속시외버스터미널),293011043,감성리,32,127.28833,36.44036,127.28833,36.44036
1674,293000039,655번 (충남대학교~세종고속시외버스터미널),293011041,감성초등학교,33,127.28774,36.44337,127.28774,36.44337
1675,293000039,655번 (충남대학교~세종고속시외버스터미널),293011038,도암리입구,34,127.28575,36.44691,127.28575,36.44691
1676,293000039,655번 (충남대학교~세종고속시외버스터미널),293011034,발산리,35,127.28418,36.45648,127.28418,36.45648
1677,293000039,655번 (충남대학교~세종고속시외버스터미널),293064021,대평리원형교차로,36,127.28073,36.46000,127.28073,36.46000
1678,293000039,655번 (충남대학교~세종고속시외버스터미널),293011027,금남면사무소,37,127.28098,36.46423,127.28098,36.46423
1679,293000039,655번 (충남대학교~세종고속시외버스터미널),293011030,용포리,38,127.28135,36.46863,127.28135,36.46863
1680,293000039,655번 (충남대학교~세종고속시외버스터미널),293055058,세종고속시외버스터미널,39,127.27359,36.46899,127.27359,36.46899
1681,293000039,655번 (충남대학교~세종고속시외버스터미널),293053010,한솔동(첫마을),40,127.26187,36.48129,127.26187,36.48129
1682,293000039,655번 (충남대학교~세종고속시외버스터미널),293053007,첫마을1단지,41,127.25920,36.48385,127.25920,36.48385
1683,293000039,655번 (충남대학교~세종고속시외버스터미널),293064003,첫마을4단지,42,127.25160,36.48019,127.25160,36.48019
1684,293000039,655번 (충남대학교~세종고속시외버스터미널),293064001,첫마을5단지,43,127.24973,36.47762,127.24973,36.47762
1685,293000039,655번 (충남대학교~세종고속시외버스터미널),293064006,첫마을6단지,44,127.25326,36.47503,127.25326,36.47503
1686,293000039,655번 (충남대학교~세종고속시외버스터미널),293064008,한솔중학교(첫마을7단지),45,127.25570,36.47491,127.25570,36.47491
1687,293000039,655번 (충남대학교~세종고속시외버스터미널),293064011,첫마을3단지,46,127.26135,36.47800,127.26135,36.47800
1688,293000039,655번 (충남대학교~세종고속시외버스터미널),293055059,세종고속시외버스터미널,47,127.27350,36.46881,127.27350,36.46881
1689,293000201,65번 (두만2리~세종고속시외버스터미널),293011045,두만2리,1,127.29114,36.42736,127.29114,36.42736
1690,293000201,65번 (두만2리~세종고속시외버스터미널),293011038,도암리입구,2,127.28575,36.44691,127.28575,36.44691
1691,293000201,65번 (두만2리~세종고속시외버스터미널),293011034,발산리,3,127.28418,36.45648,127.28418,36.45648
1692,293000201,65번 (두만2리~세종고속시외버스터미널),293064021,대평리원형교차로,4,127.28073,36.46000,127.28073,36.46000
1693,293000201,65번 (두만2리~세종고속시외버스터미널),293011027,금남면사무소,5,127.28098,36.46423,127.28098,36.46423
1694,293000201,65번 (두만2리~세종고속시외버스터미널),293011030,용포리,6,127.28135,36.46863,127.28135,36.46863
1695,293000201,65번 (두만2리~세종고속시외버스터미널),293055058,세종고속시외버스터미널,7,127.27359,36.46899,127.27359,36.46899
1696,293000200,65번 (세종고속시외버스터미널~두만2리),293055059,세종고속시외버스터미널,1,127.27350,36.46881,127.27350,36.46881
1697,293000200,65번 (세종고속시외버스터미널~두만2리),293011029,용포리,2,127.28130,36.46842,127.28130,36.46842
1698,293000200,65번 (세종고속시외버스터미널~두만2리),293011028,금남면사무소,3,127.28097,36.46472,127.28097,36.46472
1699,293000200,65번 (세종고속시외버스터미널~두만2리),293064020,대평리원형교차로,4,127.28052,36.46002,127.28052,36.46002
1700,293000200,65번 (세종고속시외버스터미널~두만2리),293011033,발산리,5,127.28405,36.45638,127.28405,36.45638
1701,293000200,65번 (세종고속시외버스터미널~두만2리),293011037,도암리입구,6,127.28557,36.44731,127.28557,36.44731
1702,293000200,65번 (세종고속시외버스터미널~두만2리),293011021,도암리,7,127.27562,36.44570,127.27562,36.44570
1703,293000200,65번 (세종고속시외버스터미널~두만2리),293011024,도암리마을회관,8,127.27825,36.44374,127.27825,36.44374
1704,293000200,65번 (세종고속시외버스터미널~두만2리),293011045,두만2리,9,127.29114,36.42736,127.29114,36.42736
1705,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293055059,세종고속시외버스터미널,1,127.27350,36.46881,127.27350,36.46881
1706,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293011029,용포리,2,127.28130,36.46842,127.28130,36.46842
1707,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293058001,금남초등학교,3,127.28601,36.47133,127.28601,36.47133
1708,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293058003,신촌리,4,127.28809,36.47344,127.28809,36.47344
1709,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293058006,호탄리,5,127.29646,36.47625,127.29646,36.47625
1710,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293058008,호탄리(안터),6,127.29868,36.47755,127.29868,36.47755
1711,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293060002,장재리,7,127.30451,36.47855,127.30451,36.47855
1712,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293060005,장재1리,8,127.30823,36.47968,127.30823,36.47968
1713,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293057003,장재리(태련암입구),9,127.31251,36.47998,127.31251,36.47998
1714,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293057005,장재리(길재고개),10,127.31665,36.48083,127.31665,36.48083
1715,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293011061,황용2리,11,127.31840,36.47450,127.31840,36.47450
1716,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293011057,남곡리마을회관,12,127.31377,36.47040,127.31377,36.47040
1717,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293011062,황용2리,13,127.31857,36.47452,127.31857,36.47452
1718,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293011065,황용리(황용1교),14,127.32127,36.47964,127.32127,36.47964
1719,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293011080,황용리삼성복지회관,15,127.32997,36.48012,127.32997,36.48012
1720,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293011082,황용사,16,127.33406,36.47403,127.33406,36.47403
1721,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293011085,영대리,17,127.33543,36.46787,127.33543,36.46787
1722,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293011081,영대1리마을회관,18,127.33336,36.45845,127.33336,36.45845
1723,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293011088,달전리(한울농장),19,127.34222,36.46182,127.34222,36.46182
1724,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293011095,달전리,20,127.34699,36.45978,127.34699,36.45978
1725,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293011096,달전리마을회관,21,127.34933,36.46222,127.34933,36.46222
1726,293000204,661번 (세종고속시외버스터미널~송강마을아파트),293011100,망골,22,127.35183,36.45954,127.35183,36.45954
1727,293000204,661번 (세종고속시외버스터미널~송강마을아파트),186004209,둔곡동새마을회관,23,127.36208,36.45706,127.36208,36.45706
1728,293000204,661번 (세종고속시외버스터미널~송강마을아파트),186004207,둔곡동,24,127.36172,36.45382,127.36172,36.45382
